"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"3077371","","富士見町","","33.45475","129.966","","","1","","",""
"3077372","","北城内","","33.45359","129.96793","","","1","","",""
"3078374","","町田五丁目","","33.44435","129.9718","","","1","","",""
"3078375","","町田三丁目（中野窯）","","33.44273","129.97096","","","1","","",""
"3078376","","町田四丁目","","33.44081","129.97356","","","1","","",""
"3078377","","和多田新道","","33.43839","129.97519","","","1","","",""
"3078378","","長谷団地","","33.4357","129.97403","","","1","","",""
"3078379","","唐津赤十字病院","","33.43391","129.97391","","","1","","",""
"3078380","","ラコルテ入口","","33.43579","129.97849","","","1","","",""
"3078381","","天満町東","","33.43302","129.98679","","","1","","",""
"3078382","","天満町西","","33.43232","129.98448","","","1","","",""
"3069345","","まいづるCARROT店","","33.469365","129.952535","","","1","","",""
"3069344","","海岸通り北","","33.4684","129.95695","","","1","","",""
"3069343","","魚市場入口","","33.46978","129.958225","","","1","","",""
"3069342","","築港","","33.47089","129.95952","","","1","","",""
"3069341","","大島郵便局前","","33.47095","129.96161","","","1","","",""
"3069340","","唐津フェリーターミナル","","33.4699","129.96315","","","1","","",""
"3069339","","大島","","33.47264","129.96281","","","1","","",""
"3069338","","市民の森入口","","33.47405","129.96138","","","1","","",""
"3069337","","市民の森西口","","33.47703","129.95967","","","1","","",""
"3069336","","大島液化ガス","","33.47846","129.95888","","","1","","",""
"3066335","","今組","","33.430895","130.001455","","","1","","",""
"3066334","","生駒大橋","","33.42662","130.002215","","","1","","",""
"3066333","","生駒","","33.42211","129.99958","","","1","","",""
"3066332","","原（鏡）","","33.418665","129.997235","","","1","","",""
"3066330","","下久里","","33.41128","129.992125","","","1","","",""
"3066329","","唐津うまかもん市場前","","33.40855","129.989545","","","1","","",""
"3066328","","久里","","33.4061","129.98653","","","1","","",""
"3066327","","城","","33.400505","129.987215","","","1","","",""
"3066326","","つつじケ丘団地","","33.39684","129.98721","","","1","","",""
"3066325","","佐賀整肢学園前","","33.3972","129.985425","","","1","","",""
"3066324","","唐津特別支援学校前","","33.39747","129.980125","","","1","","",""
"3066321","","坊中","","33.3798","129.97545","","","1","","",""
"3066320","","芳谷","","33.3773","129.972345","","","1","","",""
"3066319","","矢代町","","33.37189","129.96446","","","1","","",""
"3066318","","岸山","","33.3745","129.956965","","","1","","",""
"3066316","","市民病院きたはた","","33.37455","129.94592","","","1","","",""
"3022127","","上場営農センター前","","33.49589","129.89867","","","1","","",""
"3022126","","上石室","","33.50299","129.89134","","","1","","",""
"3022125","","城の元","","33.50827","129.88828","","","1","","",""
"3022124","","下石室","","33.51024","129.88765","","","1","","",""
"3022123","","野元","","33.51307","129.87671","","","1","","",""
"3022122","","在郷町","","33.52306","129.87233","","","1","","",""
"3607078","","工芸会ワークセンター","","33.586857","130.256833","","","1","","",""
"3607077","","玄洋高校","","33.587391","130.252419","","","1","","",""
"3607076","","今出","","33.587929","130.247585","","","1","","",""
"3607075","","元岡郵便局前","","33.588014","130.245056","","","1","","",""
"3607074","","元岡小学校前","","33.589051","130.239284","","","1","","",""
"3607277","","桑原西","","33.602521","130.222511","","","1","","",""
"3607278","","桑原公民館","","33.603804","130.224891","","","1","","",""
"3607279","","桑原東","","33.604935","130.227747","","","1","","",""
"3607280","","九大伊都協奏館","","33.603345","130.228517","","","1","","",""
"3607073","","元岡","","33.591183","130.223648","","","1","","",""
"3607072","","山手","","33.594935","130.2261","","","1","","",""
"3607286","","つまんでご卵","","33.624589","130.185154","","","1","","",""
"3607285","","二見ヶ浦（夫婦岩前）","","33.638738","130.196915","","","1","","",""
"3607284","","月と太陽糸島茶房","","33.640732","130.200084","","","1","","",""
"3607283","","PALMBEACH","","33.642481","130.201525","","","1","","",""
"3607287","","西の浦保育園前","","33.647823","130.208249","","","1","","",""
"3088550","","大和支所前","","33.312135","130.280665","","","1","","",""
"3088549","","高志館高校前","","33.31419","130.2789","","","1","","",""
"3088548","","清和医院前","","33.31589","130.277575","","","1","","",""
"3088547","","惣座","","33.3204085","130.2734915","","","1","","",""
"3088546","","大和公民館","","33.3228","130.270895","","","1","","",""
"3088545","","ユースピア入口","","33.32547","130.26955","","","1","","",""
"3088544","","川上橋","","33.32695","130.26811","","","1","","",""
"3088543","","下小原","","33.33004","130.266755","","","1","","",""
"3088542","","小原（大和町）","","33.33339","130.26218","","","1","","",""
"3088541","","上小原","","33.336445","130.25948","","","1","","",""
"3088540","","八反原","","33.339605","130.25393","","","1","","",""
"3088539","","山溜","","33.343725","130.24742","","","1","","",""
"3088538","","第一発電所前","","33.34893","130.2473","","","1","","",""
"3088537","","下中の原","","33.35112","130.24715","","","1","","",""
"3088536","","中の原","","33.35341","130.24704","","","1","","",""
"3088535","","富士大和温泉病院","","33.35577","130.24904","","","1","","",""
"3088534","","内野","","33.358855","130.249025","","","1","","",""
"3088533","","内野上","","33.36081","130.249725","","","1","","",""
"3088532","","自動車学校前","","33.362915","130.247445","","","1","","",""
"3088531","","熊の川温泉前","","33.36524","130.240675","","","1","","",""
"3088530","","小関橋","","33.36495","130.23819","","","1","","",""
"3088529","","上熊の川","","33.3638","130.23341","","","1","","",""
"3088528","","鮎の瀬","","33.36493","130.229255","","","1","","",""
"3088527","","柚の木入口","","33.36637","130.2106","","","1","","",""
"3088526","","矢櫃","","33.36658","130.20777","","","1","","",""
"3088525","","天河橋","","33.36864","130.20547","","","1","","",""
"3088524","","古湯温泉","","33.37143","130.206555","","","1","","",""
"3088523","","フォレスタふじ前","","33.37388","130.206705","","","1","","",""
"3110654","","富士支所前","","33.37356","130.20807","","","1","","",""
"3001883","","七山市民センター前","","33.441693","130.116152","","","1","","",""
"3001841","","七山郵便局前","","33.442667","130.115907","","","1","","",""
"4014152","","徳万","","33.2503485","130.2351479","","","1","","",""
"4014153","","久保田宿","","33.2491045","130.2276375","","","1","","",""
"4014154","","せとぐち内科前","","33.248699","130.225456","","","1","","",""
"4014155","","十丁畷手","","33.247319","130.2166695","","","1","","",""
"4014156","","芦刈町分","","33.2471865","130.2116495","","","1","","",""
"4014157","","牛津本町","","33.2479695","130.208567","","","1","","",""
"4014158","","牛津駅前","","33.2495265","130.201123","","","1","","",""
"4014159","","牛津新町","","33.24768","130.195366","","","1","","",""
"4014160","","砥川町","","33.2454045","130.1894815","","","1","","",""
"4014161","","砥川新宿","","33.240943","130.184699","","","1","","",""
"4014162","","砥川小学校前","","33.2326385","130.181078","","","1","","",""
"4014163","","蒲原","","33.22673","130.179081","","","1","","",""
"4014164","","佐留志","","33.22131","130.1706455","","","1","","",""
"4013125","","山口駅前","","33.2196975","130.160731","","","1","","",""
"4013129","","江北役場前","","33.220066","130.1571245","","","1","","",""
"4013134","","経済連センター前","","33.219869","130.1459505","","","1","","",""
"4013135","","杵島商校前","","33.2176383","130.1377977","","","1","","",""
"4028310","","ＪＡさが地区中央支所前","","33.2142245","130.1265905","","","1","","",""
"4028311","","大町ひじり学園前","","33.2126825","130.119882","","","1","","",""
"4028312","","大町役場前","","33.2127155","130.1164185","","","1","","",""
"4028313","","大町病院前","","33.212752","130.1129895","","","1","","",""
"4028314","","土場口","","33.2127835","130.110143","","","1","","",""
"4028315","","大町駅前","","33.21281","130.106236","","","1","","",""
"4028316","","大町幹部派出所前","","33.213674","130.099288","","","1","","",""
"4028317","","赤坂","","33.21517","130.0923385","","","1","","",""
"4028318","","焼米橋","","33.2160715","130.0868875","","","1","","",""
"4028319","","北方駅前","","33.216832","130.082963","","","1","","",""
"4028320","","リムス前","","33.2173355","130.078262","","","1","","",""
"4028321","","北方ゴルフ場前","","33.2202295","130.073385","","","1","","",""
"4028322","","北方支所前","","33.220357","130.0681365","","","1","","",""
"4028323","","ホームセンターユートク","","33.220127","130.06235","","","1","","",""
"4028326","","下西山","","33.1902325","130.0123795","","","1","","",""
"4028327","","下西山車庫","","33.189196","130.01047","","","1","","",""
"4015165","","江北学校入口","","33.214497","130.1547435","","","1","","",""
"4015166","","千反松","","33.207143","130.150432","","","1","","",""
"4015167","","八丁","","33.2009895","130.1463735","","","1","","",""
"4015168","","下小田","","33.198304","130.143583","","","1","","",""
"4015169","","六角橋","","33.1938115","130.140779","","","1","","",""
"4015170","","白石","","33.1871135","130.141063","","","1","","",""
"4015171","","白石中町","","33.1829585","130.140245","","","1","","",""
"4015172","","廿治町","","33.179232","130.139334","","","1","","",""
"4015173","","白石中学校前","","33.1741445","130.137608","","","1","","",""
"4015174","","干拓道","","33.169444","130.135553","","","1","","",""
"4015175","","大井","","33.1670225","130.1344845","","","1","","",""
"4015176","","柳橋","","33.1619265","130.1317465","","","1","","",""
"4015177","","廻里津","","33.1546605","130.1253655","","","1","","",""
"4015178","","廻里江橋","","33.150979","130.123722","","","1","","",""
"4015179","","竜王駅前","","33.146928","130.1221645","","","1","","",""
"4015180","","竜王崎","","33.1367905","130.123026","","","1","","",""
"4015181","","深浦","","33.1337045","130.1127425","","","1","","",""
"4015182","","百貫","","33.1330125","130.1095295","","","1","","",""
"4015183","","井手","","33.1263","130.1027845","","","1","","",""
"4015184","","新篭入口","","33.124204","130.101084","","","1","","",""
"4015185","","乙丸東","","33.119658","130.0984785","","","1","","",""
"4015186","","鹿島本町東","","33.116684","130.0973455","","","1","","",""
"4003001","","鹿島バスセンター","","33.1140786","130.096888","","","1","","",""
